LAYER ID	 RESOURCE ACCESS 	TYPE	 RESOURCE ACCESS 	TYPE	 RESOURCE USE 	TYPE	 RESOURCE USE 	TYPE	 METADATA ACCESS 	TYPE	 METADATA ACCESS 	TYPE	 METADATA USE 	TYPE	 METADATA USE 	TYPE
51930	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for  Copies: "Copyright in this work is owned by the Northland Regional Council."  Attribution Required for  Derivative works "Copyright in the underlying dataset from which this work has been derived is owned by the Northland Regional Council."	copyright	None 	None 	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for  Copies: "Copyright in this work is owned by the Northland Regional Council."  Attribution Required for  Derivative works "Copyright in the underlying dataset from which this work has been derived is owned by the Northland Regional Council."	copyright	Released under Creative Commons By.	license	None 	None 	None 	None 	Copyright 2011 Crown copyright (c)   Land Information New Zealand and the New Zealand Government.  All rights reserved.	copyright	Released under Creative Commons By.	license	unclassified	
51912	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for  Copies: "Copyright in this work is owned by the Wellington City Council. Licensed for re-use under the Creative Commons Attribution 3.0 New Zealand license."  Attribution Required for  Derivative works "Copyright in the underlying dataset from which this work has been derived is owned by the Wellington City Council. Licensed for re-use under the Creative Commons Attribution 3.0 New Zealand license."	copyright	None 	None 	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for  Copies: "Copyright in this work is owned by the Wellington City Council. Licensed for re-use under the Creative Commons Attribution 3.0 New Zealand license."  Attribution Required for  Derivative works "Copyright in the underlying dataset from which this work has been derived is owned by the Wellington City Council. Licensed for re-use under the Creative Commons Attribution 3.0 New Zealand license."	copyright	Released under Creative Commons By.	license	None 	None 	None 	None 	Copyright 2011 Crown copyright (c)  Land Information New Zealand and the New Zealand Government.  All rights reserved.	copyright	Released under Creative Commons By.	license	unclassified	
50221	None 	None 	None 	None 	Copyright 2011 Crown copyright (c)  Land Information New Zealand and the New Zealand Government.  All rights reserved	copyright	Released under Creative Commons By with:  Following Disclaimers: 1.  The existence of a road or track does not necessarily indicate public right of access.  2. Permits may be required to visit some sensitive and special islands and areas.  Contact the Department of Conservation to see if you need to apply for a permit.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand�  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: �Contains data sourced from Land Information New Zealand under CC-By.'  If �attribution stacking� problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	Copyright 2011 Crown copyright (c)  Land Information New Zealand and the New Zealand Government.  All rights reserved	copyright	Released under Creative Commons By	license	unclassified	
51538	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
53556	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for Copies:  "Copyright in this work is owned by BOPLASS Ltd."   Attribution Required for Derivative works:  "Copyright in the underlying dataset from which this work has been derived is owned byBOPLASS Ltd."	copyright	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for Copies:  "Copyright in this work is owned byBOPLASS Ltd."   Attribution Required for Derivative works:  "Copyright in the underlying dataset from which this work has been derived is owned by BOPLASS Ltd."	license	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for Copies:  "Copyright in this work is owned by BOPLASS Ltd."   Attribution Required for Derivative works:  "Copyright in the underlying dataset from which this work has been derived is owned byBOPLASS Ltd."	copyright	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for Copies:  "Copyright in this work is owned by BOPLASS Ltd."   Attribution Required for Derivative works:  "Copyright in the underlying dataset from which this work has been derived is owned by BOPLASS Ltd."	license	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for Copies:  "Copyright in this work is owned by BOPLASS Ltd."   Attribution Required for Derivative works:  "Copyright in the underlying dataset from which this work has been derived is owned by BOPLASS Ltd."	copyright	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for Copies:  "Copyright in this work is owned by BOPLASS Ltd."   Attribution Required for Derivative works:  "Copyright in the underlying dataset from which this work has been derived is owned by BOPLASS Ltd."	license	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for Copies:  "Copyright in this work is owned by BOPLASS Ltd."   Attribution Required for Derivative works:  "Copyright in the underlying dataset from which this work has been derived is owned by BOPLASS Ltd."	copyright	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for Copies:  "Copyright in this work is owned by BOPLASS Ltd."   Attribution Required for Derivative works:  "Copyright in the underlying dataset from which this work has been derived is owned by BOPLASS Ltd."	license	unclassified	
51878	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for  Copies: "Copyright in this work is owned by NZ Aerial Mapping Limited and Manawatu-Wanganui LASS Limited, and is used under licence by Land Information New Zealand." Attribution Required for  Derivative works "Copyright in the underlying dataset from which this work has been derived is owned by NZ Aerial Mapping Limited and Manawatu-Wanganui LASS Limited, and is used under licence by Land Information New Zealand.”	copyright	None 	None 	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for  Copies: "Copyright in this work is owned by NZ Aerial Mapping Limited and Manawatu-Wanganui LASS Limited, and is used under licence by Land Information New Zealand."  Attribution Required for  Derivative works "Copyright in the underlying dataset from which this work has been derived is owned by NZ Aerial Mapping Limited and Manawatu-Wanganui LASS Limited, and is used under licence by Land Information New Zealand.”	copyright	Released under Creative Commons By.	license	None 	None 	None 	None 	Copyright 2011 Crown copyright (c)  Land Information New Zealand and the New Zealand Government.  All rights reserved.	copyright	Released under Creative Commons By.	license	unclassified	
51389	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
51518	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
51557	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
52087	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
51437	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
50208	None 	None 	None 	None 	Copyright 2011 Crown copyright (c)  Land Information New Zealand and the New Zealand Government.  All rights reserved	copyright	Released under Creative Commons By with:  Following Disclaimers: 1.  The existence of a road or track does not necessarily indicate public right of access.  2. Permits may be required to visit some sensitive and special islands and areas.  Contact the Department of Conservation to see if you need to apply for a permit.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand�  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: �Contains data sourced from Land Information New Zealand under CC-By.'  If �attribution stacking� problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	Copyright 2011 Crown copyright (c)  Land Information New Zealand and the New Zealand Government.  All rights reserved	copyright	Released under Creative Commons By	license	unclassified	
51384	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
51550	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
51321	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
51239	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
51893	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for Copies:  "Copyright in this work is owned by Environment Canterbury Regional Council"   Attribution Required for Derivative works:  "Copyright in the underlying dataset from which this work has been derived is owned by Environment Canterbury Regional Council”	copyright	None 	None 	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for Copies:  "Copyright in this work is owned by Environment Canterbury Regional Council"   Attribution Required for Derivative works:  "Copyright in the underlying dataset from which this work has been derived is owned by Environment Canterbury Regional Council”	copyright	Released under Creative Commons By.	license	None 	None 	None 	None 	Copyright 2014 Crown copyright (c)   Land Information New Zealand and the New Zealand Government.  All rights reserved.	copyright	Released under Creative Commons By.	license	unclassified	
51280	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
50804	None 	None 	None 	None 	Crown copyright reserved	copyright	Released under Creative Commons By with:   Following Disclaimers:  1. This data is made available through the LINZ Data Service and is based on information contained with Landonline (New Zealand's Official Title and Cadastral System)   2. Not to be used for defining legal parcel boundaries or transacting land   Following Attribution:  If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used:           'CC-By Land Information New Zealand’   If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used:          ‘Contains data sourced from Land Information New Zealand under CC-By.'   If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	Crown copyright reserved	copyright	Released under Creative Commons By	license	unclassified	
51322	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
51758	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for  Copies: "Copyright in this work is owned by BOPLASS Limited"  Attribution Required for  Derivative works "Copyright in the underlying dataset from which this work has been derived is owned by BOPLASS Limited. ”	copyright	None 	None 	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for  Copies: "Copyright in this work is owned by BOPLASS Limited"  Attribution Required for  Derivative works "Copyright in the underlying dataset from which this work has been derived is owned by BOPLASS Limited. ”	copyright	Released under Creative Commons By.	license	None 	None 	None 	None 	Copyright 2011 Crown copyright (c)  Land Information New Zealand and the New Zealand Government.  All rights reserved.	copyright	Released under Creative Commons By.	license	unclassified	
53388	None 	None 	None 	None 	Crown copyright reserved	copyright	Released under Creative Commons By with:  Following Disclaimers: 1. Bathymetric datasets are provided by LINZ without warranty as to their accuracy and veracity 2. Users are expected to apply due diligence when using datasets which are provided on an errors and omissions excepted basis.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	Crown copyright reserved	copyright	Released under Creative Commons By	license	unclassified	
51391	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
50845	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic data available through the LINZ Data Service is based on official Electronic Navigational Charts (ENCs) published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some characteristics of the S-57 data may not convert correctly to formats downloaded from this site. This data: does not replace official ENCs; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand ENCs as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
51497	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
51896	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for  Copies: "Copyright in this work is owned byThe Southland Consortium (Southland District Council, Gore District Council, Environment Southland, and Department of Conservation)" Attribution Required for  Derivative works "Copyright in the underlying dataset from which this work has been derived is owned byThe Southland Consortium (Southland District Council, Gore District Council, Environment Southland, and Department of Conservation)”	copyright	None 	None 	Released under Creative Commons By Creative Commons Attribution 3.0 New Zealand Link: http://data.linz.govt.nz/license/attribution-3-0-new-zealand/  Attribution Required for  Copies: "Copyright in this work is owned byThe Southland Consortium (Southland District Council, Gore District Council, Environment Southland, and Department of Conservation)."  Attribution Required for  Derivative works "Copyright in the underlying dataset from which this work has been derived is owned by The Southland Consortium (Southland District Council, Gore District Council, Environment Southland, and Department of Conservation)'.”	copyright	Released under Creative Commons By.	license	None 	None 	None 	None 	Copyright 2014 Crown copyright (c)   Land Information New Zealand and the New Zealand Government.  All rights reserved.	copyright	Released under Creative Commons By.	license	unclassified	
51271	None 	None 	None 	None 	Released under Creative Commons By with:  Following Disclaimers: The hydrographic raster data available through the LINZ Data Service is based on official Paper Navigational Charts published by the New Zealand Hydrographic Authority. It should be noted that due to the translation process, some information from the charts may be omitted and positions may be inaccurate due to datum issues.   This data: does not replace official Navigational Charts; should not be used for navigation; are not corrected for Notices to Mariners. For navigation, mariners should use official New Zealand Charts as available from chart retailers.  Following Attribution: If you publish, distribute or otherwise disseminate this work to the public without adapting it, the following attribution to Land Information New Zealand should be used: 'CC-By Land Information New Zealand'  If you adapt this work in any way or include it in a collection, and publish, distribute or otherwise disseminate that adaptation or collection to the public, the following attribution to Land Information New Zealand should be used: 'Contains data sourced from Land Information New Zealand under CC-By.'  If "attribution stacking" problems exist then the requirement to display the above attribution statements is waived and in lieu the attribution statement is to be made in any terms or conditions associated with the work/ product/ application/ etc.	license	None 	None 	None 	None 	None 	None 	None 	None 	None 	None 	unclassified	
